name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
new york,2020-12-28T21:00:00,8.5,6.3,0,54.8,0,0,,0,0,,13.4,244,1019.6,80.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-28T22:00:00,8,5.5,-0.7,54.35,0,0,,0,0,,14.6,276,1020.1,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-28T23:00:00,7.3,4.3,-2.1,51.12,0,0,,0,0,30.6,17.1,268,1020.6,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-29T00:00:00,6.3,3.4,-2.6,52.58,0,0,,0,0,,14.9,276,1021.2,27.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-29T01:00:00,5.7,3.3,-3.5,51.59,0,0,,0,0,27.7,11.1,298,1021.3,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-29T02:00:00,5,1.9,-4.1,51.96,0,0,,0,0,,13.8,292,1021.7,20.3,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-29T03:00:00,4.5,1.7,-4.7,51.43,0,0,,0,0,,12,287,1022.3,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-29T04:00:00,4.1,0.8,-5.5,49.55,0,0,,0,0,,13.9,299,1023,20.3,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-29T05:00:00,3.4,-0.1,-5.4,52.4,0,0,,0,0,29.5,14.2,305,1023.7,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-29T06:00:00,3.6,-0.1,-6.5,47.76,0,0,,0,0,,15.5,316,1024.5,98.2,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-29T07:00:00,3.6,0.1,-7,46.07,0,0,,0,0,,14.2,312,1025.3,88.9,16,5,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-12-29T08:00:00,3.1,-1.5,-7.7,45.21,0,0,,0,0,34,20.9,309,1026.5,42.1,16,24,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-12-29T09:00:00,3.3,-1,-8.8,40.81,0,0,,0,0,45.8,18.9,310,1027.4,19.2,16,90,0.3,1,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-12-29T10:00:00,2.8,-2.7,-11,35.32,0,0,,0,0,44.4,29.8,302,1028.8,82.6,16,232,0.8,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-12-29T11:00:00,2.8,-1.9,-10.9,35.54,0,0,,0,0,47.1,22.1,302,1028.9,56.2,16,370,1.3,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-12-29T12:00:00,3.7,-0.7,-11.9,30.88,0,0,,0,0,41.7,21.2,294,1028.5,35.9,16,457,1.6,5,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-12-29T13:00:00,3.2,-2,-11.7,32.8,0,0,,0,0,44.8,26.7,302,1029,35.9,16,339,1.2,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-12-29T14:00:00,3.3,-1.4,-11.8,31.99,0,0,,0,0,42.8,23.1,297,1029.2,50,16,326,1.2,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-12-29T15:00:00,3.2,-1.7,-12.3,30.96,0,0,,0,0,39.5,24.6,302,1029.7,50,16,238,0.9,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-12-29T16:00:00,2.7,-2.6,-12.6,31.43,0,0,,0,0,46.5,26.1,308,1030.4,15.6,16,84,0.3,1,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-12-29T17:00:00,2.2,-3.3,-12.3,33.44,0,0,,0,0,38.9,26.2,306,1030.9,10.5,16,11,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-12-29T18:00:00,1.9,-1.6,-11.2,37.25,0,0,,0,0,33.5,12.4,306,1032.1,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-29T19:00:00,1.4,-3.5,-11.5,37.69,0,0,,0,0,,20.3,305,1032.8,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-29T20:00:00,0.9,-3.7,-11.3,39.77,0,0,,0,0,27.3,17.2,308,1033.5,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-29T21:00:00,0.4,-3.6,-11,42.28,0,0,,0,0,,13.3,306,1033.6,4.4,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-29T22:00:00,-0.2,-4.6,-10.4,46.45,0,0,,0,0,31.7,14.2,324,1033.9,0,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-29T23:00:00,-0.4,-0.4,-10.5,46.56,0,0,,0,0,,4.8,341,1034,15.6,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-30T00:00:00,-0.7,-4,-10.4,48.01,0,0,,0,0,,9.2,318,1034.6,27.9,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-30T01:00:00,-1.3,-5.3,-10.3,50.51,0,0,,0,0,,11.8,304,1034.2,27.9,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-30T02:00:00,-1.4,-4,-9.9,52.23,0,0,,0,0,,7.1,298,1034.7,24.3,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-30T03:00:00,-1.5,-4.2,-9.9,52.79,0,0,,0,0,,7.1,305,1034.5,27.9,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-30T04:00:00,-1.6,-4,-9.8,53.53,0,0,,0,0,,6.4,338,1033.4,36.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-30T05:00:00,-1.6,-1.6,-9.9,53.19,0,0,,0,0,,2.5,357,1033.3,34.2,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-30T06:00:00,-1.7,-1.7,-9.8,54.02,0,0,,0,0,,0,0,1032.5,35.9,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-30T07:00:00,-1,-1,-9.9,51.01,0,0,,0,0,,4.5,14,1032.6,35.9,16,5,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-12-30T08:00:00,-0.9,-0.9,-8.5,56.21,0,0,,0,0,,3.3,82,1031.9,90.6,16,15,0.1,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-12-30T09:00:00,0.4,0.4,-8.3,52.26,0,0,,0,0,,4.1,19,1031.8,35.9,16,58,0.2,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-12-30T10:00:00,1.2,-2,-8.1,49.93,0,0,,0,0,,10.7,208,1032.2,34.2,16,147,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-12-30T11:00:00,2.3,-0.8,-8.8,43.79,0,0,,0,0,31.7,10.9,200,1031.2,34.2,16,248,0.9,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-12-30T12:00:00,2,-2.5,-11.1,37.2,0,0,,0,0,29.2,19.3,227,1029.8,32,16,244,0.9,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-12-30T13:00:00,2.6,-1.6,-10.7,36.82,0,0,,0,0,27.7,18.1,230,1027.9,31,16,244,0.9,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-12-30T14:00:00,3.7,-0.9,-10.1,35.72,0,0,,0,0,35.3,23.4,210,1026.5,33.6,16,164,0.6,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-12-30T15:00:00,4.1,0.7,-8.6,39.15,0,0,,0,0,27.7,14.8,196,1025.5,38.4,16,97,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-12-30T16:00:00,4.5,3.1,-7,43.09,0,0,,0,0,,6.1,275,1024.2,32,16,60,0.2,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-12-30T17:00:00,4.7,2.5,-6,45.79,0,0,,0,0,,9.5,192,1023.3,31,16,17,0.1,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-12-30T18:00:00,4.6,1.9,-5.2,49.03,0,0,,0,0,,11.7,206,1022.6,34.2,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-30T19:00:00,5.1,1.3,-4.3,50.62,0,0,,0,0,31.7,19.9,211,1021.4,34.2,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-30T20:00:00,5.6,1.9,-3.3,52.77,0,0,,0,0,42.5,19.2,213,1020.2,65,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-30T21:00:00,5.4,1.5,-2.1,58.27,0,0,,0,0,,21,206,1019.9,34.2,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-30T22:00:00,5.5,2.7,-2.5,56.62,0,0,,0,0,31.7,12.8,217,1019.1,34.2,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-30T23:00:00,5.8,2.6,-2,57.39,0,0,,0,0,35.3,15.6,200,1018.2,93.1,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-31T00:00:00,6.3,3.1,-1.7,56.62,0,0,,0,0,31.7,17,223,1017.2,100,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-31T01:00:00,6.8,4.4,-1.2,56.94,0,0,,0,0,,12.5,220,1016.5,100,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-31T02:00:00,7.2,5.2,0,60.26,0,0,,0,0,,10.6,198,1016.3,100,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-31T03:00:00,7.6,6.6,0.9,62.32,0,0,,0,0,,6.4,250,1015.5,100,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-31T04:00:00,8.4,5.9,3.2,70.05,0,0,,0,0,,15.2,216,1014.1,100,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-31T05:00:00,8.6,6.7,5.6,81.47,0.29,100,rain,0,0,35.3,11.3,230,1013.9,100,12.9,0,,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-31T06:00:00,8.9,6.6,6.2,82.63,0.6,100,rain,0,0,30.2,15.2,248,1015,100,12.6,0,,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-31T07:00:00,8.3,6.6,6.6,88.74,1.94,100,rain,0,0,,10.4,260,1016,100,7.3,3,0,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-31T08:00:00,7.5,5.6,6.1,91.22,4.15,100,rain,0,0,31.7,10,276,1017.4,100,4.4,7,0,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-12-31T09:00:00,7.6,6,5.6,87.19,2.8,100,rain,0,0,,8.7,255,1018.4,100,6.6,10,0,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-12-31T10:00:00,7.5,5.5,4.3,80.59,1.78,100,rain,0,0,,10.5,267,1018.9,100,10.2,36,0.1,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-12-31T11:00:00,7,5,4.7,85.72,1.17,100,rain,0,0,,10.3,306,1019.6,100,8.4,70,0.3,1,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-12-31T12:00:00,7,5.2,3.2,76.39,0.3,100,rain,0,0,,9.5,304,1019.6,100,16,137,0.5,1,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-12-31T13:00:00,7,4,1,65.48,0,0,,0,0,31.7,17.4,298,1019.6,93.1,16,156,0.6,2,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-12-31T14:00:00,7,3.3,1,65.32,0,0,,0,0,37.1,23.7,328,1020.2,92.3,16,160,0.6,2,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-12-31T15:00:00,5.4,2.7,-2.2,57.79,0,0,,0,0,,12.5,333,1023.8,80.5,16,51,0.2,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-12-31T16:00:00,4.9,2,-2.8,57.5,0,0,,0,0,,12.9,316,1024.9,69.8,16,21,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-12-31T17:00:00,4.3,1.9,-3.3,57.82,0,0,,0,0,,9.9,324,1025.9,64.4,16,6,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-12-31T18:00:00,4,0.8,-3.4,58.4,0,0,,0,0,,13.7,311,1026.8,62.6,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-31T19:00:00,3.6,0.8,-3.9,58.01,0,0,,0,0,,11,335,1027.4,25.4,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-31T20:00:00,4.1,1.1,-4.2,54.57,0,0,,0,0,,12.3,326,1027.1,50.8,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-31T21:00:00,3.6,1.1,-4.2,56.65,0,0,,0,0,,9.6,334,1027.4,27.9,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-31T22:00:00,3.1,1.5,-4.5,57.7,0,0,,0,0,,6,345,1028.5,15.6,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-12-31T23:00:00,2.5,-0.4,-4.5,60.16,0,0,,0,0,,10.3,334,1029.5,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2021-01-01T00:00:00,2.2,-0.1,-4.9,59.52,0,0,,0,0,,8,348,1029.5,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2021-01-01T01:00:00,1.8,1.8,-5,60.26,0,0,,0,0,,4.7,356,1030.1,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2021-01-01T02:00:00,1.8,-0.7,-4.8,61.78,0,0,,0,0,,8.4,17,1030.9,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2021-01-01T03:00:00,1.7,-0.7,-4.7,62.65,0,0,,0,0,,8,21,1031.4,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2021-01-01T04:00:00,1.4,-1.6,-5.2,61.88,0,0,,0,0,,9.8,30,1031.6,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2021-01-01T05:00:00,0.9,-1.7,-5,65.07,0,0,,0,0,,7.8,19,1031.9,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2021-01-01T06:00:00,1,-1.4,-5.4,62.23,0,0,,0,0,,7.6,38,1032.1,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2021-01-01T07:00:00,0.8,-2.1,-5.4,62.9,0,0,,0,0,,9.1,23,1032.8,20.3,16,2,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,72503014732"
new york,2021-01-01T08:00:00,0.8,-1.9,-5.5,62.41,0,0,,0,0,,8.7,33,1033.4,34.2,16,32,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2021-01-01T09:00:00,1.5,-2.2,-5.7,58.6,0,0,,0,0,,13.7,35,1033.6,34.2,16,105,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2021-01-01T10:00:00,2.4,-1.6,-5.4,56.42,0,0,,0,0,,15.5,46,1033.6,34.2,16,275,1,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2021-01-01T11:00:00,3,1.2,-4.9,56.26,0,0,,0,0,,6.6,36,1033.3,34.5,16,222,0.8,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2021-01-01T12:00:00,3.3,0.6,-4.2,57.88,0,0,,0,0,,9.9,55,1031.2,37.7,16,160,0.6,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2021-01-01T13:00:00,3.9,2.2,-4.1,56.09,0,0,,0,0,,6.8,43,1030.6,37.7,16,165,0.6,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2021-01-01T14:00:00,4,1.2,-3.2,59.67,0,0,,0,0,,11,56,1029.5,38.4,16,124,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2021-01-01T15:00:00,4,1.8,-2.7,61.88,0,0,,0,0,,8.4,50,1029.2,69.2,16,56,0.2,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2021-01-01T16:00:00,3.7,1.8,-2,66.59,0,0,,0,0,,7.1,89,1028.2,100,16,17,0.1,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2021-01-01T17:00:00,3.2,0.6,-0.8,75.31,0.32,100,rain,0,0,,9.5,41,1027.3,100,15.5,5,0,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2021-01-01T18:00:00,3.1,-0.1,-0.2,79.36,0.58,100,rain,0,0,,12.1,53,1026.4,100,12.4,0,,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2021-01-01T19:00:00,3,-0.6,0.4,82.95,0.39,100,rain,0,0,,14.1,57,1025.2,100,13.2,0,,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2021-01-01T20:00:00,3,-0.2,1.2,87.73,2.45,100,rain,0,0,,12.4,59,1023.1,100,7.1,0,,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2021-01-01T21:00:00,3,-0.1,1.3,88.44,2.69,100,rain,0,0,,11.8,100,1021.4,100,6.3,0,,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2021-01-01T22:00:00,3.1,-0.4,1.8,90.81,5.4,100,rain,0,0,,14,38,1019.8,100,4.2,0,,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2021-01-01T23:00:00,3.1,0.2,1.8,91.33,3.5,100,rain,0,0,,11,32,1018.1,100,4.9,0,,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2021-01-02T00:00:00,3.6,0.1,2.2,90.36,0.84,100,rain,0,0,,14.8,38,1016.3,100,11,0,,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2021-01-02T01:00:00,3.7,0,2.5,91.93,0.65,100,rain,0,0,,15.6,47,1014.5,100,4.5,0,,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2021-01-02T02:00:00,2.5,-1.7,1.7,94.44,0.25,100,rain,0,0,,16.8,49,1012.1,100,4.6,0,,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2021-01-02T03:00:00,3.1,-0.5,1.8,91.41,0.34,100,rain,0,0,,14.2,16,1010.6,100,5.7,0,,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2021-01-02T04:00:00,3.4,1.1,2.7,95.54,0.25,100,rain,0,0,,8.5,46,1008.9,100,5.2,0,,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2021-01-02T05:00:00,3.9,3.9,3,93.29,0,0,,0,0,,2.9,356,1007.7,100,5.2,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2021-01-02T06:00:00,3.3,0.4,2,91.27,0.05,100,rain,0,0,,11.4,293,1007.1,100,5.2,0,,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2021-01-02T07:00:00,3.2,3.2,2.3,93.98,0,0,,0,0,,3.5,324,1007.7,100,6.7,1,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,72503014732"
new york,2021-01-02T08:00:00,4,1.8,2.9,92.04,0,0,,0,0,,8.8,284,1008.3,100,6.7,12,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2021-01-02T09:00:00,4.9,2.3,3.3,89.76,0,0,,0,0,,10.9,252,1008.5,89.5,12.9,86,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2021-01-02T10:00:00,7.8,5.4,3.9,76.68,0,0,,0,0,28.8,13.4,266,1008.5,19.2,16,264,1,3,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2021-01-02T11:00:00,10.3,10.3,4.2,66.27,0,0,,0,0,41.1,22.4,275,1008.9,73.9,16,455,1.6,5,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2021-01-02T12:00:00,10.8,10.8,3.1,59.09,0,0,,0,0,43.8,22.2,292,1008.7,65,16,320,1.2,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2021-01-02T13:00:00,10.8,10.8,2.8,57.52,0,0,,0,0,47,25.2,291,1008.9,44.6,16,386,1.4,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2021-01-02T14:00:00,10.5,10.5,1.9,55.13,0,0,,0,0,40.2,18.5,292,1010.3,65,16,279,1,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2021-01-02T15:00:00,9.7,6.5,0.7,53.59,0,0,,0,0,47.5,25.5,295,1012,35.9,16,255,0.9,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2021-01-02T16:00:00,8.5,5.3,-0.7,52.68,0,0,,0,0,54.6,21.8,286,1013.8,25.4,16,74,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2021-01-02T17:00:00,7,3.7,-1.6,54.28,0,0,,0,0,46.9,19.6,309,1015.2,34.2,16,13,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2021-01-02T18:00:00,6.1,2.5,-1.6,57.66,0,0,,0,0,42.6,20,304,1016.4,34.2,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2021-01-02T19:00:00,5.8,3.2,-2,57.53,0,0,,0,0,26.3,11.9,316,1017.4,19.2,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2021-01-02T20:00:00,4.8,1.4,-1.6,63.21,0,0,,0,0,,15.2,308,1018.3,25.4,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
